SQ_CANDIDATO;NR_CANDIDATO;NM_CANDIDATO;NM_URNA_CANDIDATO;SG_UF;SG_PARTIDO;NM_PARTIDO;DS_SIT_TOT_TURNO;QT_VOTOS_TOTAL;VR_DESPESA_TOTAL;POPULACAO;CUSTO_POR_VOTO;CUSTO_POR_HABITANTE
130001612795;2890;GESMA LOURENÇO BARBOSA;GESMA LOURENÇO;MG;PRTB;Partido Renovador Trabalhista Brasileiro;NÃO ELEITO;88;0.0;20538718;0.0;0.0
130001612793;2812;VILMAR DE SOUSA E SILVA;VILMAR DO SINDICATO;MG;PRTB;Partido Renovador Trabalhista Brasileiro;NÃO ELEITO;631;0.0;20538718;0.0;0.0
130001612812;2814;JAQUELINE DE ANDRADE LOPES;JAQUELINE LOPES;MG;PRTB;Partido Renovador Trabalhista Brasileiro;NÃO ELEITO;55;1500.0;20538718;27.272727272727273;7.303279591257839e-05
130001671992;2804;ISMAR JOSE DE QUEIROZ;ZÉ QUEIROZ;MG;PRTB;Partido Renovador Trabalhista Brasileiro;NÃO ELEITO;30;1200.0;20538718;40.0;5.84262367300627e-05
130001610870;1456;CARLOS ALBERTO DE MELLO;SARGENTO MELLO CASAL;MG;PTB;Partido Trabalhista Brasileiro;NÃO ELEITO;17162;309991.51;20538718;18.06266810395059;0.015093031122974667
130001610872;1433;PAULO SÉRGIO ÁVILA SANTOS;PAULO ÁVILA;MG;PTB;Partido Trabalhista Brasileiro;NÃO ELEITO;492;92100.0;20538718;187.1951219512195;0.004484213669032312
130001610874;1423;RODRIGO GOMES;PROFESSOR RODRIGO GOMES;MG;PTB;Partido Trabalhista Brasileiro;NÃO ELEITO;1270;50000.0;20538718;39.37007874015748;0.002434426530419279
130001610876;1477;SÉRGIO AMERICANO MENDES;SÉRGIO AMERICANO MENDES;MG;PTB;Partido Trabalhista Brasileiro;NÃO ELEITO;2797;677893.39;20538718;242.36445834823024;0.03300563306823727
130001610878;1469;TALITA PEREIRA BARBOSA;TALITA MILER;MG;PTB;Partido Trabalhista Brasileiro;NÃO ELEITO;96;35000.0;20538718;364.5833333333333;0.0017040985712934956
130001610887;1441;LEONARDO SANTOS FERREIRA;TENENTE LEONARDO;MG;PTB;Partido Trabalhista Brasileiro;NÃO ELEITO;446;20000.0;20538718;44.84304932735426;0.0009737706121677117
250001717183;3621;JONAS AUGUSTO MIGUEL MACHADO;JONAS MACHADO;SP;AGIR;AGIR;NÃO ELEITO;133;0.0;44420459;0.0;0.0
250001717184;3626;JOSÉ AUGUSTINHO DOS SANTOS;AUGUSTO DO JORNAL;SP;AGIR;AGIR;NÃO ELEITO;575;17953.0;44420459;31.222608695652173;0.0004041606143691581
250001717185;3634;JOSE CICERO DE OLIVEIRA;TENENTE OLIVEIRA;SP;AGIR;AGIR;NÃO ELEITO;225;5000.0;44420459;22.22222222222222;0.00011256074593916285
250001677889;9060;VÂNIA REGINA RIBEIRO;VANIA RIBEIRO;SP;PROS;Partido Republicano da Ordem Social;NÃO ELEITO;852;150000.0;44420459;176.05633802816902;0.0033768223781748857
250001677890;9093;WALDIR FELICIANO GUEDES;GUEDES BOMBEIRO;SP;PROS;Partido Republicano da Ordem Social;NÃO ELEITO;34;0.0;44420459;0.0;0.0
250001677891;9033;WALTER GUALBERTO DE BRITO;JORNALISTA WALTER BRITO;SP;PROS;Partido Republicano da Ordem Social;NÃO ELEITO;188;0.0;44420459;0.0;0.0
250001677892;9066;BIANCA MARIA DELLA SANTA PIMENTA;BIANCA PIMENTA;SP;PROS;Partido Republicano da Ordem Social;NÃO ELEITO;120;0.0;44420459;0.0;0.0
250001677893;9064;CLEBER DOS SANTOS TEIXEIRA;JACARÉ DE TANGA;SP;PROS;Partido Republicano da Ordem Social;NÃO ELEITO;1261;0.0;44420459;0.0;0.0
160001614495;1406;SELMA LUISA DO NASCIMENTO MAROLD;PASTORA SELMA MAROLD;PR;PTB;Partido Trabalhista Brasileiro;NÃO ELEITO;372;10000.0;11443208;26.881720430107528;0.0008738808208327595
250001613982;3324;SONILDA SOARES CONSTANTINO DE OLIVEIRA;SONILDA SOARES;SP;PMN;Partido da Mobilização Nacional;NÃO ELEITO;60;0.0;44420459;0.0;0.0
250001613983;3322;SYLVIO MACEDO SOARES JUNIOR;SYLVIO SOARES;SP;PMN;Partido da Mobilização Nacional;NÃO ELEITO;218;0.0;44420459;0.0;0.0
250001613963;3310;JORGE DONIZETTI RIBEIRO DE MATOS;JORGE MATOS;SP;PMN;Partido da Mobilização Nacional;NÃO ELEITO;88;645.0;44420459;7.329545454545454;1.4520336226152007e-05
250001613980;3301;SIVONEI DOS SANTOS CORREIA;NEI CORREIA;SP;PMN;Partido da Mobilização Nacional;NÃO ELEITO;351;0.0;44420459;0.0;0.0
250001613948;3391;ELISANGELA RODRIGUES DA SILVA;TATÁ RODRIGUES;SP;PMN;Partido da Mobilização Nacional;NÃO ELEITO;252;0.0;44420459;0.0;0.0
250001613973;3328;PATRÍCIA MORA D AVILA;PATRÍCIA MORA;SP;PMN;Partido da Mobilização Nacional;NÃO ELEITO;256;24720.0;44420459;96.5625;0.0005565003279232212
250001613956;3348;GLÁUCIA ASSUNÇÃO DE OLIVEIRA;GLÁUCIA ASSUNÇÃO;SP;PMN;Partido da Mobilização Nacional;NÃO ELEITO;197;20000.0;44420459;101.5228426395939;0.0004502429837566514
250001613967;3303;JOSE SEBASTIÃO LEANDRO DOS SANTOS;TIÃO;SP;PMN;Partido da Mobilização Nacional;NÃO ELEITO;448;30000.0;44420459;66.96428571428571;0.0006753644756349772
250001613937;3315;SUZANA PIROZI ADERNE;SUZANA;SP;PMN;Partido da Mobilização Nacional;NÃO ELEITO;219;20000.0;44420459;91.32420091324201;0.0004502429837566514
250001613940;3334;ARTUR CESAR BONACCORSI;DR ARTUR CESAR;SP;PMN;Partido da Mobilização Nacional;NÃO ELEITO;138;0.0;44420459;0.0;0.0
250001613941;3381;ARTUR ROGÉRIO GUIMARÃES;ARTUR GUIMARÃES;SP;PMN;Partido da Mobilização Nacional;NÃO ELEITO;64;15000.0;44420459;234.375;0.0003376822378174886
250001620754;5123;FLAVIO SILVA DE FREITAS;FLAVINHO AMPERMAG;SP;PATRIOTA;Patriota;NÃO ELEITO;5825;241990.76;44420459;41.54347811158799;0.005447732091196987
250001620759;5119;MICHEL ARAUJO SILVA FIGUEREDO;MICHEL FIGUEREDO;SP;PATRIOTA;Patriota;NÃO ELEITO;6264;99837.92;44420459;15.938365261813537;0.002247566149642893
250001620767;5189;SERGIO KHODOR CURY;SERGIO CURY;SP;PATRIOTA;Patriota;NÃO ELEITO;167;0.0;44420459;0.0;0.0
250001620715;5180;ADEVAR CAMPANA;ADEVAR CAMPANA;SP;PATRIOTA;Patriota;NÃO ELEITO;861;99945.34;44420459;116.08053426248547;0.00224998440470865
250001620713;5130;NOILTON SILVESTRE RAMOS;NOILTON RAMOS;SP;PATRIOTA;Patriota;NÃO ELEITO;5756;199818.4;44420459;34.71480194579569;0.004498341631274004
250001620743;5157;CASSIO ELMO GONÇALVES GALLO;CÁSSIO GALLO;SP;PATRIOTA;Patriota;NÃO ELEITO;6336;80588.0;44420459;12.719065656565656;0.0018142090787490511
250001620726;5113;ANDRE HENRIQUE BUENO DE OLIVEIRA;ANDRE VILÃO;SP;PATRIOTA;Patriota;NÃO ELEITO;1180;148756.0;44420459;126.06440677966101;0.003348817264585222
250001620709;5114;FÁBIO SARTORI MANFRINATO;FÁBIO MANFRINATO;SP;PATRIOTA;Patriota;NÃO ELEITO;6865;630000.01;44420459;91.76984850691916;0.014182654213456011
250001620714;5173;MARIA ROSA GUSMÃO RODRIGUES;ROSA GUSMÃO;SP;PATRIOTA;Patriota;NÃO ELEITO;255;10000.0;44420459;39.21568627450981;0.0002251214918783257
250001620716;5152;FELIPE AUGUSTO TEDESCHI LINTZ;FELIPE LINTZ;SP;PATRIOTA;Patriota;NÃO ELEITO;21533;273405.6;44420459;12.697051037941764;0.006154947655988876
130001612813;2827;JOÃO AGRIPINO DA SILVA;JOÃO AGRIPINO;MG;PRTB;Partido Renovador Trabalhista Brasileiro;NÃO ELEITO;54;5033.0;20538718;93.20370370370371;0.00024504937455200465
130001612787;2899;SEBASTIÃO CESAR GRAZZIA DA SILVA;DR CESAR GRAZZIA;MG;PRTB;Partido Renovador Trabalhista Brasileiro;NÃO ELEITO;538;0.0;20538718;0.0;0.0
130001612809;2822;FRANCISCO HUMBERTO DE FREITAS AZEVEDO;CHICO HUMBERTO;MG;PRTB;Partido Renovador Trabalhista Brasileiro;NÃO ELEITO;3385;35000.0;20538718;10.3397341211226;0.0017040985712934956
130001612810;2898;GEDAIAS GOMES BRANDÃO;TENENTE GEDAIAS;MG;PRTB;Partido Renovador Trabalhista Brasileiro;NÃO ELEITO;296;2230.0;20538718;7.533783783783784;0.00010857542325669985
250001717188;3646;JOSÉ PAULO DE MENDONÇA LEMOS;ZÉ DA ESTRADA;SP;AGIR;AGIR;NÃO ELEITO;196;5000.0;44420459;25.510204081632654;0.00011256074593916285
250001717189;3686;JULIANO TAKESHI KOCHI;JULIANO KOCHI;SP;AGIR;AGIR;NÃO ELEITO;552;5000.05;44420459;9.058061594202899;0.00011256187154662225
250001717190;3611;JURACY FRANCISCO DE JESUS;JURACY DE JESUS (JURA );SP;AGIR;AGIR;NÃO ELEITO;834;53608.15;44420459;64.27835731414868;0.0012068346704837067
250001717193;3633;LILIANE NUNES DE CARVALHO DOS SANTOS;LILA CARVALHO;SP;AGIR;AGIR;NÃO ELEITO;1880;100000.0;44420459;53.191489361702125;0.002251214918783257
250001717136;3607;ANDRÉ ALMEIDA MILIAN;BISPO ANDRE ALMEIDA;SP;AGIR;AGIR;NÃO ELEITO;237;0.0;44420459;0.0;0.0
250001717156;3623;SÔNIA MELHADO DE MORAIS;SONIA MELHADO;SP;AGIR;AGIR;NÃO ELEITO;282;0.0;44420459;0.0;0.0
250001717186;3654;JOSE GERALDO DE CARVALHO;ZEDAVAN;SP;AGIR;AGIR;NÃO ELEITO;326;0.0;44420459;0.0;0.0
250001717129;3638;ROBERTO DE PAULA SOUZA;PROFESSOR ROBERTO DE PAULA;SP;AGIR;AGIR;NÃO ELEITO;297;4777.2;44420459;16.084848484848486;0.00010754503910011375
250001677894;9075;DECIO COUTO CLEMENTE;DECIO CLEMENTE;SP;PROS;Partido Republicano da Ordem Social;NÃO ELEITO;189;75000.0;44420459;396.8253968253968;0.0016884111890874429
250001677895;9016;GENERSON JOSE FAUSTINO;GENERSON FAUSTINO;SP;PROS;Partido Republicano da Ordem Social;NÃO ELEITO;37;340.0;44420459;9.18918918918919;7.654130723863075e-06
250001677896;9020;IRINEU APARECIDO ORTOLANI;NEU;SP;PROS;Partido Republicano da Ordem Social;NÃO ELEITO;105;0.0;44420459;0.0;0.0
250001613942;3300;CAIO LYSIAS SPINA;CAIO SPINA;SP;PMN;Partido da Mobilização Nacional;NÃO ELEITO;427;30000.0;44420459;70.2576112412178;0.0006753644756349772
250001613943;3393;DANIEL OCTACÍLIO DE PAULA;DANIEL OCTACÍLIO;SP;PMN;Partido da Mobilização Nacional;NÃO ELEITO;93;15000.0;44420459;161.29032258064515;0.0003376822378174886
130001612819;2829;LEONOR SOARES MOTA;NÔ MARIANO;MG;PRTB;Partido Renovador Trabalhista Brasileiro;NÃO ELEITO;125;2000.0;20538718;16.0;9.737706121677117e-05
130001612791;2800;RAMON CAMILO MARQUES RODRIGUES DE PAULA;RAMON RODRIGUES;MG;PRTB;Partido Renovador Trabalhista Brasileiro;NÃO ELEITO;1562;6000.0;20538718;3.8412291933418694;0.00029213118365031354
130001612817;2872;JONATAS ZEFERINO DE OLIVEIRA;FATAL O RETORNO;MG;PRTB;Partido Renovador Trabalhista Brasileiro;NÃO ELEITO;146;0.0;20538718;0.0;0.0
130001610903;1410;JADER FIGUEIREDO;JADER MELHOR DO BRASIL;MG;PTB;Partido Trabalhista Brasileiro;NÃO ELEITO;1954;69590.0;20538718;35.61412487205732;0.003388234845037553
130001610908;1408;ANTÔNIO CARLOS DE SOUZA;SARGENTO CARLOS O MARINHEIRO;MG;PTB;Partido Trabalhista Brasileiro;NÃO ELEITO;133;28300.0;20538718;212.78195488721803;0.001377885416217312
130001610873;1414;RENATO PINTO CARTAFINA;RENATINHO CARTAFINA;MG;PTB;Partido Trabalhista Brasileiro;NÃO ELEITO;7272;421058.23;20538718;57.901296754675464;0.020500706519267657
130001610905;1490;JEFERSON LEITE;JEFERSON LEITE GANSO;MG;PTB;Partido Trabalhista Brasileiro;NÃO ELEITO;380;60000.0;20538718;157.89473684210526;0.002921311836503135
250001620724;5154;GILMAR APARECIDO RODRIGUES;GILMAR;SP;PATRIOTA;Patriota;NÃO ELEITO;1447;0.0;44420459;0.0;0.0
250001620727;5120;FERNANDA ALVES SILVA;FERNANDA ALVES;SP;PATRIOTA;Patriota;NÃO ELEITO;274;74916.0;44420459;273.4160583941606;0.0016865201685556648
250001620731;5174;LUCIANA PAULA VALENTIM;LUCIANA VALENTIM;SP;PATRIOTA;Patriota;NÃO ELEITO;490;124989.5;44420459;255.08061224489796;0.002813782270912599
250001677897;9040;JANAINA PEREIRA DA SILVA SOARES;JANAINA SOARES;SP;PROS;Partido Republicano da Ordem Social;NÃO ELEITO;152;0.0;44420459;0.0;0.0
250001677898;9097;JÓ RODRIGUES COSTA DO NASCIMENTO;JÓ RODRIGUES;SP;PROS;Partido Republicano da Ordem Social;NÃO ELEITO;131;0.0;44420459;0.0;0.0
250001677900;9056;JOÃO VITOR SPARANO;JOÃO SPARANO;SP;PROS;Partido Republicano da Ordem Social;NÃO ELEITO;300;907565.03;44420459;3025.216766666667;0.020431239353019742
250001613946;3307;ÉLCIO GUSSON;GUSSON;SP;PMN;Partido da Mobilização Nacional;NÃO ELEITO;259;20000.0;44420459;77.22007722007721;0.0004502429837566514
250001613947;3350;ELIMARA LOTERIO DA SILVA DIAS;MISSIONÁRIA ELIMARA LOTERIO;SP;PMN;Partido da Mobilização Nacional;NÃO ELEITO;26;30000.0;44420459;1153.8461538461538;0.0006753644756349772
250001613952;3323;FÁBIO DE ARAÚJO PATUSSO;FÁBIO PATUSSO;SP;PMN;Partido da Mobilização Nacional;NÃO ELEITO;59;0.0;44420459;0.0;0.0
250001613955;3369;FRANCISCO JOSÉ DA CRUZ FILHO;FRANCISCO JOSÉ;SP;PMN;Partido da Mobilização Nacional;NÃO ELEITO;202;14284.19;44420459;70.71381188118812;0.00032156781630734613
250001620737;5100;RENATO FERREIRA DA SILVA;DR RENATO SILVA DO HB;SP;PATRIOTA;Patriota;NÃO ELEITO;21007;339541.36;44420459;16.163248440995858;0.007643805751759566
250001620746;5160;LOURIVALDO DELFINO;LOURIVALDO DELFINO;SP;PATRIOTA;Patriota;NÃO ELEITO;558;65000.0;44420459;116.48745519713262;0.001463289697209117
250001620756;5124;APARECIDA SOUZA LIBERALINO ALVES;IRMÃ CIDA;SP;PATRIOTA;Patriota;NÃO ELEITO;238;18316.0;44420459;76.95798319327731;0.00041233252452434134
250001620760;5135;PATRÍCIA MARIA DA SILVA;PATRÍCIA DE SANTOS;SP;PATRIOTA;Patriota;NÃO ELEITO;302;20850.11;44420459;69.04009933774834;0.0004693807869027198
250001620765;5170;BENEDITO PEREIRA COSTA JÚNIOR;CORONEL COSTA;SP;PATRIOTA;Patriota;NÃO ELEITO;1226;40000.0;44420459;32.62642740619902;0.0009004859675133028
250001717149;3664;PAULO EDUARDO DE PAULA;PAULO EDUARDO;SP;AGIR;AGIR;NÃO ELEITO;101;0.0;44420459;0.0;0.0
250001717150;3671;RICARDO DE DEUS ANDRADE;RICARDO ANDRADE;SP;AGIR;AGIR;NÃO ELEITO;66;4999.0;44420459;75.74242424242425;0.00011253823378997502
250001717151;3613;RICARDO FASSIO CAVALCANTE CUNHA;RICARDO FÁSSIO;SP;AGIR;AGIR;NÃO ELEITO;673;9971.95;44420459;14.817161961367015;0.00022449002609360703
250001717155;3642;SOLANGE APARECIDA FERREIRA DOS SANTOS;SOLANGE SANTOS;SP;AGIR;AGIR;NÃO ELEITO;152;5000.0;44420459;32.89473684210526;0.00011256074593916285
250001717165;3622;REYNALDO CAMPANATTI PEREIRA;PROF. CAMPANATTI;SP;AGIR;AGIR;NÃO ELEITO;2031;48670.0;44420459;23.96356474643033;0.0010956663009718112
250001717162;3689;MANOEL DOS SANTOS SILVA IRMAO;BIN LADEN GARI;SP;AGIR;AGIR;NÃO ELEITO;230;5000.0;44420459;21.73913043478261;0.00011256074593916285
250001738902;9032;SELMA SANTOS GAMA MARTINS;SELMA GAMA;SP;PROS;Partido Republicano da Ordem Social;NÃO ELEITO;44;0.0;44420459;0.0;0.0
250001739238;9025;ANDRÉA CRISTINA PRADELLA;ANDRÉA PRADELLA;SP;PROS;Partido Republicano da Ordem Social;NÃO ELEITO;26;0.0;44420459;0.0;0.0
250001677868;9006;FÁBIO AUGUSTO PESCINELLI;SARGENTO FABIO KOJAK;SP;PROS;Partido Republicano da Ordem Social;NÃO ELEITO;80;0.0;44420459;0.0;0.0
250001677926;9050;FERNANDA DE ARAÚJO COSTA;FERNANDA RAINHA;SP;PROS;Partido Republicano da Ordem Social;NÃO ELEITO;281;110742.1;44420459;394.1;0.0024930426765738733
250001611960;1153;GEOVANIA DE SOUSA OLIVEIRA QUEIROZ;GEOVANIA QUEIROZ;SP;PP;PROGRESSISTAS;NÃO ELEITO;322;24959.0;44420459;77.51242236024845;0.0005618807315791131
250001612002;1169;PASCOAL SOUZA SILVA;PASCOAL SOUZA SILVA;SP;PP;PROGRESSISTAS;NÃO ELEITO;85;0.0;44420459;0.0;0.0
130001610884;1494;JOÃO EDSON RIBEIRO GIRÃO;EDSON GIRÃO;MG;PTB;Partido Trabalhista Brasileiro;NÃO ELEITO;19;0.0;20538718;0.0;0.0
130001610877;1401;SIMONE APARECIDA DOS PASSOS;SIMONE CABELELEIRA;MG;PTB;Partido Trabalhista Brasileiro;NÃO ELEITO;246;48040.0;20538718;195.28455284552845;0.0023389970104268436
130001610879;1493;VITHOR RODRIGUES DE ARAÚJO;VITHAO;MG;PTB;Partido Trabalhista Brasileiro;NÃO ELEITO;246;25000.0;20538718;101.6260162601626;0.0012172132652096396
130001610885;1421;JOSENI AGANETTI DUARTE;JOSI;MG;PTB;Partido Trabalhista Brasileiro;NÃO ELEITO;694;40003.84;20538718;57.64242074927953;0.0019477281882929595
250001620771;5111;SINVAL MALHEIROS PINTO JUNIOR;DR. SINVAL MALHEIROS;SP;PATRIOTA;Patriota;NÃO ELEITO;21519;266707.39;44420459;12.394042009387054;0.006004156553177445
250001677869;9021;GREICE NAOMI YAMAGUCHI;NAOMI YAMAGUCHI;SP;PROS;Partido Republicano da Ordem Social;NÃO ELEITO;279;199883.4;44420459;716.4279569892473;0.004499804920971213
250001677911;9042;MARIANA CRISTINA PONTES PAPAIZ;MARIANA PAPAIZ;SP;PROS;Partido Republicano da Ordem Social;NÃO ELEITO;10;0.0;44420459;0.0;0.0
250001717138;3699;ANTONIO CARLOS TONINI;TONINHO TONINI;SP;AGIR;AGIR;NÃO ELEITO;568;34912.0;44420459;61.46478873239437;0.0007859441524456107
250001717152;3668;ROBSON DE LIMA;ROBSON LIMA;SP;AGIR;AGIR;NÃO ELEITO;189;5000.0;44420459;26.455026455026456;0.00011256074593916285
250001717170;3606;ADELSON DE SOUZA PENHA;ADELSON DE SOUZA PENHA;SP;AGIR;AGIR;NÃO ELEITO;313;5000.0;44420459;15.97444089456869;0.00011256074593916285
250001620772;5118;MARCELO RODRIGUES JUNIOR;MARCELO RODRIGUES;SP;PATRIOTA;Patriota;NÃO ELEITO;339;60000.0;44420459;176.99115044247787;0.0013507289512699543
250001620775;5103;LUCIANA CUNHA;LUCIANA CUNHA;SP;PATRIOTA;Patriota;NÃO ELEITO;423;19712.05;44420459;46.600591016548464;0.00044376061039801503
250001620734;5104;ELISANGELA VIEIRA FERREIRA;NEGA;SP;PATRIOTA;Patriota;NÃO ELEITO;216;30000.0;44420459;138.88888888888889;0.0006753644756349772
250001620748;5169;WAGNER DONIZETI PEREIRA;GUERREIRO;SP;PATRIOTA;Patriota;NÃO ELEITO;1310;0.0;44420459;0.0;0.0
250001620762;5144;ROGÉRIO COELHO GRAFT;ROGÉRIO GRAFT;SP;PATRIOTA;Patriota;NÃO ELEITO;3729;50011.0;44420459;13.41137034057388;0.0011258550930326947
250001620722;5133;SÉRGIO AUGUSTO SILVA;SERGIO MAGNUM DA FARMÁCIA;SP;PATRIOTA;Patriota;NÃO ELEITO;6201;299023.6;44420459;48.22183518787292;0.006731663893882771
250001620728;5147;JACKSON HENRIQUE DE SOUZA;NEGO JACKSON;SP;PATRIOTA;Patriota;NÃO ELEITO;1080;70000.0;44420459;64.81481481481481;0.00157585044314828
250001620717;5177;FELICIANO NAHIMY FILHO;FELICIANO;SP;PATRIOTA;Patriota;NÃO ELEITO;9049;499128.8;44420459;55.158448447342245;0.011236462009543846
250001677873;9045;LUIS ROSAS JUNIOR;LUIS ROSAS;SP;PROS;Partido Republicano da Ordem Social;NÃO ELEITO;623;29905.6;44420459;48.002568218298556;0.0006732393287516457
250001677887;9096;TASSIO RENAM SOUZA BOTELHO;DR TASSIO RENAM;SP;PROS;Partido Republicano da Ordem Social;NÃO ELEITO;8;0.0;44420459;0.0;0.0
250001677886;9086;SILVANO XAVIER MOURATO;GRAN NEGO;SP;PROS;Partido Republicano da Ordem Social;NÃO ELEITO;182;0.0;44420459;0.0;0.0
250001738898;9000;PABLO HENRIQUE COSTA MARÇAL;PABLO MARÇAL;SP;PROS;Partido Republicano da Ordem Social;NÃO ELEITO;243037;1021888.07;44420459;4.204660483794648;0.02300489668510629
250001725834;9057;ALESSANDRO SOUSA DA SILVA;SANDRO DO PROS;SP;PROS;Partido Republicano da Ordem Social;NÃO ELEITO;496;2000000.0;44420459;4032.2580645161293;0.04502429837566514
250001717803;9046;NILZA MARIA DE JESUS NOGUEIRA;NILZA NOGUEIRA;SP;PROS;Partido Republicano da Ordem Social;NÃO ELEITO;45;0.0;44420459;0.0;0.0
250001613974;3320;PAULO ATAÍDE ARAÚJO DE SOUSA;PAULO ATAÍDE O RASTA;SP;PMN;Partido da Mobilização Nacional;NÃO ELEITO;460;30000.0;44420459;65.21739130434783;0.0006753644756349772
250001613984;3326;YARA DE SOUZA LIMA;YARA LIMA;SP;PMN;Partido da Mobilização Nacional;NÃO ELEITO;93;20000.0;44420459;215.05376344086022;0.0004502429837566514
250001717179;3639;GILBERTO SILVA LIMA;GILBERTO COBRADOR;SP;AGIR;AGIR;NÃO ELEITO;339;5000.0;44420459;14.749262536873156;0.00011256074593916285
250001620738;5127;JORGE HERMES GUIMARÃES;DR JORGE;SP;PATRIOTA;Patriota;NÃO ELEITO;853;0.0;44420459;0.0;0.0
